id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
5670672,Brooklyn,Clinton Hill,40.68699,-73.96049,Entire home/apt,188,3,146,2,135
5671103,Queens,Astoria,40.76632,-73.91873,Private room,80,3,11,1,0
5671922,Queens,Ridgewood,40.7073,-73.91775,Entire home/apt,160,7,3,2,15
5672196,Brooklyn,Crown Heights,40.67092,-73.95301,Private room,50,1,0,1,0
5672288,Brooklyn,Williamsburg,40.7095,-73.94933,Entire home/apt,100,3,1,1,0
5672471,Brooklyn,Bedford-Stuyvesant,40.6813,-73.9476,Private room,65,1,0,1,0
5672615,Brooklyn,Crown Heights,40.67531,-73.94967,Private room,50,4,15,1,324
5672704,Manhattan,Hell's Kitchen,40.76196,-73.99194,Private room,70,3,3,1,0
5678143,Brooklyn,Fort Greene,40.6918,-73.9729,Entire home/apt,130,7,83,1,67
5679129,Brooklyn,Bedford-Stuyvesant,40.68024,-73.93987,Entire home/apt,60,14,0,1,59
5679557,Brooklyn,Park Slope,40.67731,-73.97475,Entire home/apt,180,3,21,1,125
5679938,Manhattan,Financial District,40.70909,-74.00579,Entire home/apt,150,90,3,1,86
5681611,Queens,Elmhurst,40.74595,-73.88691,Private room,69,1,20,5,65
5681742,Manhattan,Harlem,40.81645,-73.94483,Private room,62,5,47,1,89
5681745,Brooklyn,Greenpoint,40.73125,-73.95905,Entire home/apt,150,2,8,1,0
5684147,Brooklyn,Prospect-Lefferts Gardens,40.6589,-73.95969,Entire home/apt,118,5,1,1,0
5684940,Manhattan,East Village,40.72322,-73.98283,Entire home/apt,195,12,10,1,64
5690007,Manhattan,Washington Heights,40.85494,-73.93179,Private room,75,1,155,1,314
5691347,Brooklyn,Clinton Hill,40.68319,-73.96766,Entire home/apt,135,14,20,1,41
5691755,Manhattan,West Village,40.73398,-74.00369,Entire home/apt,450,2,3,1,260
5692492,Manhattan,Washington Heights,40.83891,-73.93758,Private room,45,1,10,1,0
5692807,Manhattan,Chelsea,40.74405,-73.99915,Entire home/apt,250,3,164,1,71
5692870,Brooklyn,Greenpoint,40.72705,-73.95504,Private room,70,5,0,2,0
5693978,Manhattan,Upper West Side,40.77937,-73.97805,Entire home/apt,120,1,1,1,0
5694862,Brooklyn,Gowanus,40.68202,-73.98151,Private room,125,2,40,1,295
5695055,Manhattan,Upper East Side,40.7711,-73.95627,Entire home/apt,118,30,4,29,283
5695509,Queens,Ridgewood,40.70066,-73.90964,Private room,50,1,0,1,0
5695523,Brooklyn,Bedford-Stuyvesant,40.68421,-73.92608,Entire home/apt,100,2,107,1,41
5695566,Brooklyn,Bedford-Stuyvesant,40.6792,-73.95358,Private room,40,10,2,1,0
5697062,Manhattan,Financial District,40.7091,-74.01286,Entire home/apt,225,1,3,1,0
5697237,Manhattan,Hell's Kitchen,40.76646,-73.98805,Entire home/apt,185,30,6,39,281
5697517,Manhattan,West Village,40.74033,-74.00872,Private room,225,1,17,1,365
5697556,Brooklyn,Williamsburg,40.71212,-73.94965,Entire home/apt,155,4,58,3,3
5699348,Manhattan,Upper East Side,40.78301,-73.95085,Entire home/apt,165,1,166,1,210
5705775,Brooklyn,Boerum Hill,40.68897,-73.98634,Entire home/apt,165,30,3,21,339
5706202,Brooklyn,Greenpoint,40.72573,-73.94071,Entire home/apt,149,30,1,52,357
5706280,Manhattan,Upper East Side,40.77276,-73.95557,Entire home/apt,142,30,3,29,315
5707711,Queens,Forest Hills,40.71811,-73.83368,Private room,59,4,138,1,35
5707888,Manhattan,Harlem,40.80403,-73.95615,Entire home/apt,200,2,6,1,0
5708360,Brooklyn,Prospect Heights,40.67758,-73.96452,Entire home/apt,125,7,1,1,0
5715049,Brooklyn,Park Slope,40.66568,-73.9774,Entire home/apt,181,2,238,1,302
5717355,Brooklyn,Williamsburg,40.70314,-73.93656,Private room,90,2,3,1,18
5717674,Brooklyn,Kensington,40.63694,-73.97487,Private room,70,3,8,1,0
5718494,Manhattan,Lower East Side,40.72019,-73.99297,Entire home/apt,150,2,3,1,0
5718935,Manhattan,Upper West Side,40.79589,-73.96187,Entire home/apt,225,3,13,1,0
5719742,Manhattan,Upper West Side,40.77737,-73.98355,Entire home/apt,240,7,8,1,38
5720133,Brooklyn,Prospect-Lefferts Gardens,40.66012,-73.96078,Entire home/apt,98,5,11,1,0
5720569,Manhattan,Washington Heights,40.8558,-73.93025,Entire home/apt,100,5,15,1,30
5720988,Manhattan,West Village,40.73271,-74.00545,Entire home/apt,200,2,8,1,0
5725154,Brooklyn,Downtown Brooklyn,40.68927,-73.98423,Entire home/apt,150,1,2,1,0
5726139,Brooklyn,Williamsburg,40.71239,-73.96178,Private room,65,5,0,1,0
5726773,Brooklyn,Crown Heights,40.67219,-73.95461,Private room,129,30,18,3,339
5727093,Brooklyn,Williamsburg,40.70506,-73.93201,Private room,65,7,1,1,0
5727850,Manhattan,Financial District,40.70854,-73.99992,Private room,70,7,12,1,318
5728014,Manhattan,Upper West Side,40.77655,-73.98074,Entire home/apt,200,3,9,1,0
5728500,Queens,Ditmars Steinway,40.77842,-73.90994,Private room,58,1,34,2,129
5728502,Brooklyn,Williamsburg,40.70835,-73.95226,Entire home/apt,180,4,67,1,304
5728806,Manhattan,Nolita,40.72217,-73.99481,Private room,120,7,3,3,0
5729118,Manhattan,Upper West Side,40.77556,-73.98416,Entire home/apt,244,4,38,1,222
5729222,Brooklyn,Flatbush,40.64295,-73.95276,Private room,40,3,20,1,131
5729530,Manhattan,Upper East Side,40.76939,-73.9504,Entire home/apt,150,1,0,1,0
5735314,Brooklyn,Greenpoint,40.72102,-73.94382,Entire home/apt,135,2,249,2,248
5735323,Manhattan,Upper West Side,40.78519,-73.97032,Entire home/apt,150,5,0,1,0
5735447,Brooklyn,Fort Greene,40.68914,-73.97406,Entire home/apt,200,1,0,2,0
5736059,Brooklyn,Bedford-Stuyvesant,40.6801,-73.90976,Private room,65,1,24,2,80
5736925,Brooklyn,Park Slope,40.66812,-73.98303,Entire home/apt,140,2,232,1,326
5737678,Brooklyn,Williamsburg,40.70905,-73.95152,Private room,80,1,0,1,0
5737759,Brooklyn,Greenpoint,40.7254,-73.94051,Entire home/apt,129,30,1,52,311
5738785,Queens,East Elmhurst,40.7583,-73.87679,Entire home/apt,112,2,3,1,338
5739031,Brooklyn,Gowanus,40.67959,-73.98713,Private room,80,2,48,1,0
5742615,Manhattan,Chinatown,40.71491,-73.99182,Entire home/apt,149,7,6,1,241
5742795,Manhattan,Hell's Kitchen,40.75437,-73.99334,Private room,99,4,2,1,0
5743959,Manhattan,Harlem,40.82171,-73.95515,Private room,50,1,6,1,0
5746781,Brooklyn,Bushwick,40.69226,-73.92286,Entire home/apt,190,2,34,1,341
5748301,Queens,Rego Park,40.72799,-73.85543,Private room,70,2,175,2,349
5749147,Bronx,Tremont,40.84061,-73.88858,Private room,30,3,11,3,0
5749382,Manhattan,East Harlem,40.79733,-73.9363,Private room,96,21,14,1,3
5749889,Brooklyn,Park Slope,40.66801,-73.98142,Private room,85,7,0,1,0
5756241,Manhattan,Midtown,40.75858,-73.96342,Entire home/apt,200,2,0,1,0
5756464,Manhattan,Upper East Side,40.7729,-73.95587,Entire home/apt,118,30,3,29,204
5756476,Manhattan,Kips Bay,40.73894,-73.98049,Entire home/apt,150,2,21,1,191
5756643,Manhattan,Morningside Heights,40.80317,-73.96338,Private room,50,20,0,1,0
5756767,Brooklyn,Bedford-Stuyvesant,40.68411,-73.92079,Entire home/apt,99,3,0,1,0
5757333,Manhattan,Harlem,40.82003,-73.95745,Entire home/apt,350,1,4,2,365
5757509,Manhattan,Murray Hill,40.74415,-73.97322,Private room,165,1,0,1,0
5758234,Brooklyn,Bushwick,40.6878,-73.91452,Entire home/apt,225,3,82,3,255
5760510,Manhattan,Lower East Side,40.72292,-73.99242,Entire home/apt,110,30,17,9,276
5760776,Manhattan,SoHo,40.72386,-74.00462,Entire home/apt,245,4,8,1,52
5761032,Manhattan,Harlem,40.81732,-73.94757,Private room,65,2,58,1,24
5761564,Manhattan,East Village,40.73065,-73.98444,Private room,100,1,0,1,0
5762947,Queens,Flushing,40.74513,-73.83139,Private room,60,1,100,8,76
5763191,Manhattan,Upper West Side,40.7726,-73.97928,Shared room,68,3,105,1,302
5766499,Brooklyn,Bushwick,40.70754,-73.92138,Private room,55,2,0,1,0
5766895,Brooklyn,Clinton Hill,40.69174,-73.96872,Entire home/apt,195,3,6,1,0
5769218,Manhattan,Upper East Side,40.76545,-73.95668,Entire home/apt,120,7,0,1,0
5770283,Brooklyn,Williamsburg,40.715,-73.95018,Entire home/apt,80,10,3,1,0
5770483,Manhattan,Hell's Kitchen,40.76525,-73.98953,Entire home/apt,195,5,55,1,34
5771361,Manhattan,East Village,40.72915,-73.98866,Entire home/apt,275,1,1,1,0
5771366,Staten Island,Tompkinsville,40.62105,-74.08723,Private room,49,2,151,2,277
5771655,Brooklyn,Kensington,40.64455,-73.98298,Private room,30,21,1,2,1
5773199,Manhattan,Upper West Side,40.79246,-73.97481,Entire home/apt,150,5,48,1,0
5774245,Brooklyn,Clinton Hill,40.6896,-73.96761,Entire home/apt,140,5,5,1,0
5779471,Manhattan,East Village,40.72478,-73.9755,Entire home/apt,160,7,9,1,0
5779752,Manhattan,East Village,40.72481,-73.98216,Private room,125,3,4,1,0
5783307,Brooklyn,Bushwick,40.70212,-73.93032,Private room,48,7,0,1,0
5783517,Brooklyn,Crown Heights,40.67383,-73.95137,Private room,50,2,61,7,285
5783899,Manhattan,East Harlem,40.79088,-73.94597,Private room,100,1,315,2,76
5783925,Manhattan,East Harlem,40.79082,-73.94615,Shared room,50,1,181,2,46
5784146,Manhattan,Upper East Side,40.76236,-73.95827,Entire home/apt,320,30,9,1,215
5784897,Manhattan,Washington Heights,40.84347,-73.93978,Private room,200,7,41,1,87
5789606,Manhattan,Morningside Heights,40.80593,-73.9583,Private room,70,2,200,1,202
5790990,Brooklyn,Williamsburg,40.71335,-73.9655,Private room,70,3,16,1,0
5791540,Brooklyn,Brooklyn Heights,40.69758,-73.99139,Entire home/apt,200,2,2,1,0
5791707,Manhattan,Upper East Side,40.77107,-73.95517,Entire home/apt,100,30,71,3,248
5792144,Manhattan,Financial District,40.70471,-74.00817,Private room,150,3,2,1,0
5792453,Manhattan,East Village,40.73141,-73.98737,Entire home/apt,185,1,9,1,0
5793707,Manhattan,Lower East Side,40.7189,-73.99182,Entire home/apt,125,3,117,1,228
5794806,Brooklyn,Flatbush,40.65409,-73.96025,Private room,148,1,11,2,90
5796405,Manhattan,Midtown,40.75245,-73.97342,Private room,295,1,6,3,0
5797398,Brooklyn,Williamsburg,40.71375,-73.96312,Private room,80,7,0,1,0
5803068,Bronx,Williamsbridge,40.8789,-73.84855,Private room,45,14,27,4,325
5803875,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.95071,Entire home/apt,114,2,81,2,160
5804170,Queens,Woodside,40.74905,-73.90185,Private room,37,1,0,1,0
5804184,Brooklyn,Bushwick,40.70033,-73.93964,Private room,45,6,13,1,0
5804451,Brooklyn,Crown Heights,40.67169,-73.95117,Entire home/apt,85,2,14,2,0
5805232,Queens,Ditmars Steinway,40.7778,-73.9144,Private room,150,1,0,1,0
5805561,Manhattan,Chelsea,40.74157,-74.00141,Entire home/apt,240,1,0,1,0
5806273,Manhattan,Harlem,40.8261,-73.95139,Private room,65,1,157,4,137
5806416,Manhattan,Nolita,40.72102,-73.99469,Entire home/apt,280,3,122,1,113
5806687,Brooklyn,Bushwick,40.69611,-73.92258,Private room,65,1,1,1,0
5806803,Brooklyn,Clinton Hill,40.69439,-73.96484,Private room,65,1,136,2,11
5806817,Queens,Rego Park,40.72846,-73.85546,Private room,65,1,120,2,355
5806829,Brooklyn,Boerum Hill,40.68821,-73.9903,Private room,120,1,0,1,0
5811254,Brooklyn,Bedford-Stuyvesant,40.68777,-73.94171,Entire home/apt,255,6,12,1,66
5811500,Queens,Ridgewood,40.70152,-73.90568,Private room,54,3,47,2,321
5812875,Manhattan,Upper West Side,40.77647,-73.98211,Entire home/apt,175,1,0,1,0
5816130,Brooklyn,Bedford-Stuyvesant,40.69307,-73.96073,Private room,90,30,30,6,338
5816145,Brooklyn,Clinton Hill,40.69454,-73.96198,Private room,90,30,47,6,297
5816151,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9607,Private room,90,30,47,6,323
5818551,Manhattan,Harlem,40.82943,-73.9407,Entire home/apt,120,5,28,1,355
5821886,Brooklyn,Williamsburg,40.71122,-73.95602,Entire home/apt,210,1,3,1,0
5823337,Manhattan,Morningside Heights,40.8063,-73.96268,Entire home/apt,150,7,2,1,0
5823579,Manhattan,Upper East Side,40.77907,-73.95211,Entire home/apt,140,2,135,1,228
5824543,Bronx,Longwood,40.82209,-73.90086,Private room,80,1,2,1,255
5825173,Brooklyn,Crown Heights,40.66907,-73.94168,Entire home/apt,200,2,61,1,341
5825911,Brooklyn,Park Slope,40.67681,-73.97535,Entire home/apt,450,6,12,1,2
5826468,Manhattan,East Harlem,40.79372,-73.94316,Entire home/apt,200,30,0,1,0
5826475,Manhattan,Harlem,40.82682,-73.94634,Private room,116,2,129,1,89
5826518,Manhattan,Chinatown,40.71647,-73.99116,Entire home/apt,215,1,36,4,0
5826700,Manhattan,Harlem,40.82505,-73.95294,Entire home/apt,160,30,36,2,0
5831012,Manhattan,Upper East Side,40.77155,-73.94763,Private room,150,25,2,1,110
5833530,Brooklyn,Bedford-Stuyvesant,40.68828,-73.92056,Private room,40,1,0,1,0
5834668,Brooklyn,Greenpoint,40.72704,-73.94007,Entire home/apt,149,30,7,52,335
5838858,Manhattan,Chinatown,40.71509,-73.9967,Entire home/apt,65,5,108,1,0
5839029,Brooklyn,Williamsburg,40.71603,-73.94785,Entire home/apt,260,7,56,1,132
5840936,Brooklyn,Bushwick,40.69476,-73.92359,Entire home/apt,400,1,2,4,179
5842819,Brooklyn,Williamsburg,40.71671,-73.95591,Private room,90,1,1,1,0
5845124,Queens,Astoria,40.76956,-73.91787,Private room,75,2,6,1,0
5846050,Manhattan,East Harlem,40.80906,-73.93686,Private room,75,2,45,1,123
5846654,Manhattan,Upper East Side,40.77139,-73.95766,Entire home/apt,110,1,3,1,0
5846745,Brooklyn,Park Slope,40.68018,-73.97596,Private room,115,2,153,3,0
5847182,Brooklyn,East Flatbush,40.65406,-73.9506,Private room,20,1,0,1,0
5847724,Brooklyn,Bushwick,40.68917,-73.91549,Private room,49,1,0,1,0
5847793,Queens,Ridgewood,40.70573,-73.89873,Private room,100,180,0,1,266
5848422,Manhattan,East Village,40.72956,-73.98613,Entire home/apt,82,5,3,1,0
5848515,Manhattan,West Village,40.73379,-74.00422,Private room,90,1,5,1,0
5849386,Brooklyn,Bushwick,40.68638,-73.91368,Private room,69,2,148,5,112
5849810,Brooklyn,Bushwick,40.6863,-73.91378,Private room,69,3,127,5,40
5849991,Brooklyn,East Flatbush,40.65041,-73.92574,Entire home/apt,249,3,10,5,156
5850040,Brooklyn,Bushwick,40.68691,-73.91317,Private room,89,3,116,5,83
5850148,Brooklyn,Bushwick,40.6864,-73.9133,Private room,159,3,30,5,254
5850978,Manhattan,Flatiron District,40.74121,-73.98648,Entire home/apt,220,1,1,1,0
5851054,Brooklyn,Bushwick,40.70088,-73.91831,Private room,95,3,12,1,0
5856685,Brooklyn,Williamsburg,40.71047,-73.95732,Private room,60,1,13,1,0
5856760,Manhattan,Chinatown,40.7149,-73.99976,Entire home/apt,179,5,7,1,0
5857212,Manhattan,Hell's Kitchen,40.76348,-73.99344,Private room,120,3,0,1,0
5857515,Brooklyn,Williamsburg,40.71228,-73.96103,Entire home/apt,275,5,0,1,0
5857519,Manhattan,Harlem,40.82862,-73.94706,Private room,86,1,8,3,325
5857692,Brooklyn,Williamsburg,40.71251,-73.9517,Private room,62,3,47,1,24
5858505,Manhattan,Upper East Side,40.77554,-73.95141,Entire home/apt,165,6,46,1,3
5858757,Brooklyn,Clinton Hill,40.68498,-73.96618,Entire home/apt,89,14,4,2,343
5859030,Manhattan,Upper East Side,40.7717,-73.95572,Entire home/apt,116,30,2,29,333
5860123,Brooklyn,Bedford-Stuyvesant,40.68449,-73.95893,Entire home/apt,172,30,6,21,221
5861303,Manhattan,Lower East Side,40.71832,-73.98325,Entire home/apt,125,7,11,1,20
5861963,Queens,Astoria,40.76279,-73.92039,Entire home/apt,90,2,16,1,0
5866656,Brooklyn,Borough Park,40.64032,-73.99728,Private room,50,30,0,43,361
5869197,Manhattan,Upper West Side,40.77636,-73.98937,Entire home/apt,250,1,3,1,0
5870127,Brooklyn,Bedford-Stuyvesant,40.68469,-73.93467,Entire home/apt,185,3,213,3,298
5871372,Bronx,Williamsbridge,40.87765,-73.86318,Entire home/apt,63,5,85,1,235
5872177,Manhattan,Chelsea,40.74302,-74.00015,Entire home/apt,163,3,12,1,0
5873309,Manhattan,Upper West Side,40.8034,-73.96832,Shared room,40,1,0,1,0
5873714,Manhattan,East Village,40.73182,-73.9845,Private room,195,5,19,1,178
5874326,Brooklyn,Flatlands,40.62345,-73.93001,Private room,89,1,68,3,365
5875384,Manhattan,Washington Heights,40.8538,-73.93197,Shared room,45,2,2,2,0
5878382,Brooklyn,Prospect Heights,40.67417,-73.96518,Private room,60,1,5,1,0
5881122,Manhattan,Lower East Side,40.71735,-73.98213,Private room,125,1,44,3,284
5881858,Manhattan,East Village,40.73172,-73.98874,Entire home/apt,220,2,0,1,0
5882068,Brooklyn,Flatbush,40.64802,-73.96063,Entire home/apt,85,2,11,1,0
5882725,Brooklyn,Williamsburg,40.70691,-73.9481,Entire home/apt,165,4,73,1,237
5883159,Manhattan,Upper East Side,40.76813,-73.95354,Entire home/apt,144,7,17,3,0
5883655,Brooklyn,Greenpoint,40.72684,-73.95628,Private room,75,1,0,1,0
5885101,Brooklyn,Williamsburg,40.70217,-73.93737,Private room,60,4,3,2,25
5885201,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9598,Private room,95,30,40,11,331
5885280,Brooklyn,Bedford-Stuyvesant,40.69442,-73.96016,Private room,95,30,53,11,201
5885396,Brooklyn,Clinton Hill,40.69344,-73.96153,Private room,95,30,46,11,317
5885402,Brooklyn,Bedford-Stuyvesant,40.69498,-73.96002,Private room,95,30,35,11,340
5885542,Brooklyn,Clinton Hill,40.69292,-73.96151,Private room,95,30,43,11,312
5889379,Bronx,Longwood,40.81935,-73.90772,Private room,65,5,15,2,150
5891777,Staten Island,Great Kills,40.5517,-74.14636,Entire home/apt,65,5,62,1,336
5892693,Brooklyn,Greenpoint,40.72232,-73.9434,Entire home/apt,110,2,248,2,1
5892733,Queens,Astoria,40.77093,-73.93291,Private room,47,5,7,3,236
5893277,Queens,Ditmars Steinway,40.77842,-73.92549,Private room,175,30,5,1,283
5894720,Brooklyn,Williamsburg,40.71124,-73.95256,Entire home/apt,234,4,11,1,0
5894824,Brooklyn,Prospect-Lefferts Gardens,40.65516,-73.95882,Entire home/apt,105,14,43,1,319
5895056,Queens,Flushing,40.754,-73.80701,Private room,47,2,40,3,311
5895082,Queens,Flushing,40.76173,-73.80767,Private room,55,2,55,3,342
5897622,Manhattan,Harlem,40.80796,-73.95623,Entire home/apt,146,5,67,2,239
5899598,Staten Island,St. George,40.64567,-74.08368,Entire home/apt,60,4,118,2,17
5902510,Manhattan,Hell's Kitchen,40.76799,-73.98644,Private room,61,12,31,4,102
5903889,Manhattan,Chinatown,40.71758,-73.99201,Private room,84,1,2,1,2
5904098,Manhattan,East Harlem,40.78935,-73.94788,Entire home/apt,179,2,55,1,185
5904178,Queens,Astoria,40.76384,-73.92023,Private room,100,1,0,1,365
5904490,Brooklyn,Greenpoint,40.72492,-73.95097,Entire home/apt,175,1,1,1,0
5904522,Manhattan,Chelsea,40.74621,-73.99119,Entire home/apt,250,2,1,1,0
5904538,Manhattan,Kips Bay,40.74405,-73.97781,Private room,150,1,0,1,0
5905128,Brooklyn,Bedford-Stuyvesant,40.68336,-73.91449,Entire home/apt,83,3,57,2,264
5905501,Brooklyn,Crown Heights,40.67768,-73.93682,Entire home/apt,105,1,59,2,213
5913433,Brooklyn,Greenpoint,40.7229,-73.94775,Entire home/apt,125,2,5,1,0
5915351,Brooklyn,Bedford-Stuyvesant,40.67953,-73.95136,Private room,150,7,12,1,0
5916713,Brooklyn,Williamsburg,40.71614,-73.95282,Private room,69,30,16,2,225
5917209,Brooklyn,Bedford-Stuyvesant,40.68701,-73.95412,Entire home/apt,190,2,1,1,0
5917563,Brooklyn,Williamsburg,40.71288,-73.94406,Private room,76,2,34,1,39
5917687,Brooklyn,Brooklyn Heights,40.69713,-73.99235,Private room,45,120,0,1,146
5918053,Manhattan,SoHo,40.72741,-74.00178,Private room,142,5,8,1,188
5918356,Manhattan,Hell's Kitchen,40.76115,-73.98707,Entire home/apt,125,7,4,1,0
5919646,Manhattan,Hell's Kitchen,40.76738,-73.98466,Entire home/apt,200,3,14,1,9
5925343,Brooklyn,Clinton Hill,40.68963,-73.96713,Private room,259,1,94,11,365
5925550,Brooklyn,Park Slope,40.67616,-73.97418,Entire home/apt,275,5,1,1,0
5926854,Manhattan,NoHo,40.72951,-73.99203,Entire home/apt,179,1,28,1,0
5926953,Brooklyn,Fort Greene,40.69634,-73.97296,Private room,70,1,152,1,249
5927152,Manhattan,East Village,40.73101,-73.99087,Private room,300,2,0,1,0
5928949,Manhattan,Hell's Kitchen,40.76042,-73.99021,Entire home/apt,300,3,0,1,0
5931103,Brooklyn,Clinton Hill,40.69354,-73.96152,Entire home/apt,259,2,99,1,296
5931824,Manhattan,Harlem,40.82896,-73.94059,Private room,50,1,0,1,0
5932543,Manhattan,West Village,40.72934,-74.00276,Entire home/apt,300,2,6,1,0
5934108,Brooklyn,Park Slope,40.6748,-73.97736,Entire home/apt,95,3,4,1,270
5934255,Brooklyn,Williamsburg,40.71604,-73.9589,Private room,132,1,143,4,273
5935275,Queens,Long Island City,40.7477,-73.94438,Private room,80,4,3,1,0
5936796,Manhattan,Upper East Side,40.7817,-73.94613,Private room,85,3,3,1,0
5939328,Brooklyn,Gowanus,40.6777,-73.99126,Entire home/apt,246,4,0,1,0
5940268,Queens,Flushing,40.75518,-73.80422,Private room,50,1,154,3,243
5940868,Brooklyn,Greenpoint,40.72777,-73.95231,Entire home/apt,75,2,6,1,0
5940920,Manhattan,Gramercy,40.73536,-73.98393,Entire home/apt,209,30,27,1,197
5941888,Manhattan,NoHo,40.72634,-73.9932,Entire home/apt,330,2,4,1,0
5942962,Queens,Long Island City,40.7618,-73.92728,Shared room,55,1,26,2,84
5943770,Manhattan,Upper West Side,40.79788,-73.9618,Private room,60,7,1,1,0
5944460,Brooklyn,Williamsburg,40.70965,-73.96817,Entire home/apt,180,30,4,1,13
5944801,Manhattan,Harlem,40.80947,-73.95392,Entire home/apt,300,2,60,2,198
5945548,Manhattan,Inwood,40.87093,-73.91737,Entire home/apt,175,3,6,1,0
5946137,Manhattan,Harlem,40.82335,-73.94887,Private room,100,3,4,1,358
5954466,Brooklyn,Greenpoint,40.72102,-73.94808,Entire home/apt,175,5,21,1,0
5956257,Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.95222,Private room,60,1,0,1,0
5957111,Brooklyn,Fort Greene,40.69134,-73.97229,Entire home/apt,175,10,1,1,189
5958299,Manhattan,Chelsea,40.74717,-73.99179,Private room,105,1,158,1,105
5965198,Brooklyn,Kensington,40.63555,-73.97151,Entire home/apt,49,5,21,1,34
5965946,Brooklyn,Bushwick,40.69904,-73.91282,Private room,65,2,37,1,0
